Longitude,Latitude,id,@id,bus,highway,name,public_transport,wheelchair,amenity,parking,opening_hours,wheelchair:description,internet_access,tourism,atm,website,cuisine,phone,old_name,service,charge,name:de,name:ru,name:zh,contact:phone,takeaway,brewery,contact:email,contact:fax,contact:website,diet:vegetarian,survey:date,email,fax,name:en,light_rail,ref_name,healthcare,diet:vegan
11.6171276,48.1137567,node/27240766,node/27240766,,,Avia,,yes,fuel,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6394749,48.1449095,node/274352180,node/274352180,,,AVIA,,yes,fuel,,Mo-Sa 06:00-22:00; Su 08:00-22:00,,,,,,,4989931717,,,,,,,,,,,,,,,,,,,,,
11.5762964,48.1142538,node/360663842,node/360663842,,,Bavaria Petrol,,yes,fuel,,,,,,,,,,,,,,,,+49 89 6972174,,,info@tankstelle-muenchen.de,+49 89 62001268,https://www.bavaria-petrol.de/,,,,,,,,,
11.5905965,48.1662806,node/69453708,node/69453708,,,Esso,,yes,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5070536,48.1717488,node/70921252,node/70921252,,,Esso,,yes,fuel,,"Mo-Su,PH 00:00-24:00",,,,,,,,,,,,,,,,,,,,,2020/05/21,,,,,,,
11.7141365,48.1105942,node/1091332268,node/1091332268,,,Esso,,yes,fuel,,Mo-Fr 06:00-23:00; Sa 07:00-23:00; Su 07:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4781018,48.1174108,node/1716873232,node/1716873232,,,Esso,,yes,fuel,,Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4871104,48.1797776,node/366569227,node/366569227,,,Freie Tankstelle,,yes,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5172747,48.178448,node/336289452,node/336289452,,,Jet,,yes,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.502482,48.1316296,node/3280911129,node/3280911129,,,Jet,,yes,fuel,,"Mo-Fr 06:00-24:00, Sa,Su 08:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6098823,48.1345186,node/307535915,node/307535915,,,Shell,,yes,fuel,,"Mo-Su,PH 07:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5480098,48.149363,node/315969667,node/315969667,,,Shell,,yes,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5979794,48.1221603,node/135644382,node/135644382,,,V-Markt,,yes,fuel,,Mo-Sa 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5633943,48.159643,node/888868125,node/888868125,,,S. Merzendorfer GmbH & Co KG,,yes,healthcare,,"Mo-Th 09:00-12:30,13:30-18:30; Fr 09:00-15:00; PH off",,,,,,,,,,,,,,+49 89 55898675,,,info@merzendorfer.de,+49 89 55898674,https://www.merzendorfer.com/,,,,,,,,,
11.5303872,48.1522682,node/3407525293,node/3407525293,,,Oceans,,yes,hookah_lounge,,"PH,Su-Th 16:00-01:00, Fr-Sa 16:00-03:00",,,,,https://www.oceansbar.de/,,498912023088,,,,,,,,,,,,,,,akkanat@ramsez.de,,,,,,
11.6325239,48.0997673,node/9300737299,node/9300737299,,,Atos Starmed Physiotherapie,,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,
11.5649428,48.134782,node/332617267,node/332617267,,,Isar Medizin Zentrum,,yes,hospital,,,,,,,https://www.isarklinikum.de,,+49 89 149903-0,,,,,,,,,,,,,,,info@isarklinikum.de,+49 89 149903-1990,,,,hospital,
11.5592053,48.1302821,node/60235905,node/60235905,,,Dr. von Haunersches Kinderspital,,yes,hospital,,,,,,,https://www.lmu-klinikum.de/,,+49 89 4400 -52811,,,,,,,,,,,,,,,info@klinikum.uni-muenchen.de,,,,,hospital,
11.5596871,48.1332364,node/618659788,node/618659788,,,Institut für Rechtsmedizin,,yes,hospital,,,,,,,https://www.lmu-klinikum.de/,,,,,,,,,,,,,,,,,info@klinikum.uni-muenchen.de,,,,,hospital,
11.5581778,48.1309824,node/60237323,node/60237323,,,Poliklinik Kieferorthopädie,,yes,hospital,,,,,,,https://www.lmu-klinikum.de/,,+49 89 5160-3233,,,,,,,,,,,,,,,info@klinikum.uni-muenchen.de,,,,,hospital,
11.5581961,48.131676,node/60237053,node/60237053,,,Poliklinik Zahnärztliche Prothetik,,yes,hospital,,,,,,,https://www.lmu-klinikum.de/,,+49 89 5160-0,,,,,,,,,,,,,,,info@klinikum.uni-muenchen.de,,,,,hospital,
11.5581921,48.1313295,node/60237068,node/60237068,,,Poliklinik Zahnerhaltung und Parodontologie,,yes,hospital,,,,,,,https://www.lmu-klinikum.de/,,+49 89 5160-0,,,,,,,,,,,,,,,info@klinikum.uni-muenchen.de,,,,,hospital,
11.455612,48.1496455,node/4946765421,node/4946765421,,,Kinderwunsch Centrum München (MVZ),,yes,hospital,,,,,,,https://ivf-muenchen.de/,,,,,,,,,,,,,,,,,,,,,,hospital,
11.5934941,48.1639767,node/1003901514,node/1003901514,,,"Klinik und Poliklinik für Dermatologie und Allergologie am Biederstein, TU München",,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,
11.6198673,48.1526528,node/2177021580,node/2177021580,,,Nierenzentrum München-Bogenhausen Arabellapark,,yes,hospital,,,,,,,,,49894522380,,,,,,,,,,,,,,,,,,,,hospital,
11.5398032,48.1036903,node/4922089971,node/4922089971,,,Sana Gesundheitscampus München,,yes,hospital,,,,,,,https://www.sana.de/muenchen,,+49 89 72403-0,,,,,,,,,,,,,,,info@sana-solln-sendling.de,,,,,hospital,
11.5394238,48.1042723,node/275450877,node/275450877,,,Sana Klinik,,yes,hospital,,,,,,,https://www.sana.de/muenchen,,+49 89 72403-0,,,,,,,,,,,,,,,info-skm@sana.de,,,,,hospital,
11.4578392,48.1375685,node/5234952747,node/5234952747,,,Sweet Monkeys',,yes,ice_cream,,We-Su 12:00-20:00,,,,,https://www.sweet-monkeys.com/,,,,,,,,,+49 89 82003920,yes,,mail@sweet-monkeys.com,,,,,,,,,,,yes
11.5583328,48.1456348,node/4310480112,node/4310480112,,,Ballabeni Icecream Werkstatt,,yes,ice_cream,,"Mo-Fr 11:30-21:00; Sa,Su,PH 12:00-21:00",,,,,,,,,,,,,,+49 89 905 44186,yes,,werkstatt@ballabeni.com,,https://www.ballabeni.de/werkstatt.php,,,,,,,,,
11.5485526,48.1191352,node/6378767774,node/6378767774,,,Bel Gelato,,yes,ice_cream,,Oct-Mar Sa-Th 11:00-18:00; Apr-Sep Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5977886,48.1360607,node/1813637018,node/1813637018,,,Chocolatte,,yes,ice_cream,,"""summer""",,,,,,,,Ezgin Blumenhaus,,,,,,,,,,,,,,,,,,,,
11.7085152,48.1118307,node/5588458554,node/5588458554,,,Cini Caffè,,yes,ice_cream,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5071741,48.1798643,node/1840355401,node/1840355401,,,eis co.,,yes,ice_cream,,"Mo-Su, PH 10:30-19:00 open ""bei schlechtem Wetter""; Mo-Su, PH 10:30-20:00 open ""bei schönem Wetter""",,,,,,,,,,,,,,,yes,,,,,,,,,,,,,no
11.4612696,48.1481426,node/5612544403,node/5612544403,,,Eis-Oase Portofino,,yes,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5484592,48.1132078,node/5298211963,node/5298211963,,,Eiscafé Eisfreunde,,yes,ice_cream,,,,,,,,,,,,,,,,+49 89 768825,,,,,,,,,,,,,,
11.6446891,48.1009325,node/8790377807,node/8790377807,,,Eiscafé Gelati,,yes,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
11.5388828,48.1170452,node/3752433375,node/3752433375,,,Eiscafé Riviera,,yes,ice_cream,,We-Mo 11:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6348974,48.16855,node/6393901986,node/6393901986,,,Engert-Eis,,yes,ice_cream,,Mo-Su 10:00-22:00,,,,,http://engerteis.de,,+49 89 9295773,,,,,,,,,,,,,,,,,,,,,yes
11.5852927,48.1583597,node/6593533370,node/6593533370,,,Favara's Cafe Bar Gelaterie,,yes,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5726647,48.1843492,node/6568274115,node/6568274115,,,Fior di Latte,,yes,ice_cream,,Mo-Fr 08:00-20:00; Sa 08:00-12:00,,,,,,,+49 89 35895566,,,,,,,,,,,,,,,,,,,,,
11.585199,48.1581688,node/6593528951,node/6593528951,,,Gelateria Espresso,,yes,ice_cream,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,
11.5647343,48.1385935,node/5509171021,node/5509171021,,,Gelateria Garda,,yes,ice_cream,,Mo-Sa 10:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6441535,48.1004463,node/8790211867,node/8790211867,,,Gelateria Gianni,,yes,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5839073,48.1571749,node/370743432,node/370743432,,,ICEGUERRILA,,yes,ice_cream,,Mo-Su 11:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5108857,48.155944,node/6553893370,node/6553893370,,,Patagon Helados,,yes,ice_cream,,11:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6418075,48.1266726,node/4523967817,node/4523967817,,,Supremo il Gelato,,yes,ice_cream,,"Mo-Su,PH 10:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4954925,48.1793369,node/9834085714,node/9834085714,,,Sweet Monkeys',,yes,ice_cream,,We-Su 12:00-20:00,,,,,https://www.sweet-monkeys.com/,,,,,,,,,+49 89 90931020,yes,,mail@sweet-monkeys.com,,,,,,,,,,,
11.5179192,48.1395863,node/5787609476,node/5787609476,,,Callshop-Center Internet Auni,,yes,internet_cafe,,Mo-Fr 11:00-20:30; Sa-Su 11:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5637807,48.2117765,node/2159446663,node/2159446663,,,Hänsel & Gretel,,yes,kindergarten,,Mo-Th 08:00-17:00; Fr 08:00-15:00,,,,,,,,,,,,,,+49 (0)89 318821536,,,,,https://www.studentenwerk-muenchen.de/studieren-mit-kind/unsere-einrichtungen/uebersichtskarte-kinderkrippen-muenchen/haensel-gretel/,,,,,,,,,
11.6151358,48.13277,node/4697045448,node/4697045448,,,AWO-Kinderkrippe Dingolfinger Straße,,yes,kindergarten,,Mo-Th 07:30-17:00; Fr 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6058125,48.1354839,node/1333893367,node/1333893367,,,Psychoanalytischer Kindergarten Purzelbaum,,yes,kindergarten,,Mo-Th 07:30-17:00; Fr 07:30-15:00,,,,,,,,,,,,,,+49 (0)89 4706730,,,kindergarten@psychoanalysebayern.de,,http://kindergarten.psychoanalysebayern.de/,,,,,,,,,
11.5311537,48.1130714,node/3097697750,node/3097697750,,,Kindertagesstätte,,yes,kindergarten,,,,,,,https://dwro.de/kinder-jugend-und-familie/,,,,,,,,,,,,,,,,,,,,,,,
11.4841279,48.0839167,node/1741677419,node/1741677419,,,Wiederkunft des Herrn,,yes,kindergarten,,Mo-Fr 08:00-16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6179425,48.1405658,node/3709674508,node/3709674508,,,Nazareth-Kindergarten,,yes,kindergarten,,,,,,,https://www.nazareth-kindergarten.de/,,+49 89 6885433,,,,,,,,,,,,,,,,,,,,,
11.551001,48.2076503,node/1585323104,node/1585323104,,,Kath. Kindergarten St. Matthäus,,yes,kindergarten,,Mo-Th 07:00-17:00; Fr 07:00-16:00,,,,,https://www.kiga-st-matthaeus.de/start,,+49 89 314 51 01,,,,,,,,,,,,,,,,,,,,,
11.6164605,48.1251451,node/8117330266,node/8117330266,,,Haus für Kinder Grafinger Straße 69,,yes,kindergarten,,Mo-Th 07:00-17:00; Fr 07:00-16:30; PH off,,,,,,,,,,,,,,+49 89 49002603,,,kita.grafingerstr.69@muenchen.de,+49 89 49002605,https://stadt.muenchen.de/service/info/kindertagesstaette-grafinger-str-67/1052880/,,,,,,,,,
11.5646557,48.1811545,node/354473274,node/354473274,,,Kindertagesstätte Hanselmannstraße 45,,yes,kindergarten,,Mo-Fr 10:30-17:00,,,,,,,,,,,,,,+49 (0)89 179596920,,,kita.hanselmannstr-45@muenchen.de,,https://stadt.muenchen.de/service/info/kindertagesstaette-hanselmannstr-45/1052533/,,,,,Daycare center Hanselmannstr. 45,,,,
11.6196511,48.1071251,node/3110109103,node/3110109103,,,Haus für Kinder Villa Wunderland,,yes,kindergarten,,Mo-Fr 07:30-17:30,,,,,,,+49 89 139577910,,,,,,,,,,,,,,,villawunderland@paritaet-bayern.de,,,,,,
11.5818862,48.1365088,node/2654727024,node/2654727024,,,Haus für Kinder Herrnstraße 19A / Herrnstraße 21,,yes,kindergarten,,Mo-Th 07:30-17:00; Fr 07:00-16:00; PH off,,,,,https://kitafinder.muenchen.de/elternportal/de/einrichtungen/liste/5640/details,,+49 89 233 29480,,,,,,,,,,,,,,,,,,,,,
11.5201633,48.1948735,node/2476949579,node/2476949579,,,Kindertageseinrichtung Blaukissenweg 4,,yes,kindergarten,,Mo-Th 07:30-17:30; Fr 07:30-16:30,,,,,,,+49 89 143 417 790,,,,,,,,,,,,,,,,,,,,,
11.6353868,48.1232797,node/2926159615,node/2926159615,,,Städtische Kindertagesstätte,,yes,kindergarten,,,,no,,,,,+49 89 43608931,,,,,,,,,,,,,,,,,,,,,
11.5224817,48.1375105,node/1973612997,node/1973612997,,,Wichtel Akademie,,yes,kindergarten,,Mo-Fr 07:30-18:30; PH off,,,,,https://www.wichtel-muenchen.com/standorte/laim/,,498914344300,,,,,,,,,,,,,,,,,,,,,
11.4136836,48.1622767,node/1373718134,node/1373718134,,,Denk mit! Zwerge München Aubing,,yes,kindergarten,,Mo-Fr 07:00-17:00,,,,,https://www.denk-mit.de/de/kitas/denk-mit-kita-muenchen-aubing-altostrasse,,,,,,,,,,,,,,,,,,,,,,,
11.5321198,48.1382516,node/938800696,node/938800696,,,Evangelische Kindertagesstätte Westend,,yes,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6104472,48.1504477,node/1371808421,node/1371808421,,,Hort,,yes,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.54526,48.1970371,node/331170600,node/331170600,,,International Kids Campus,,yes,kindergarten,,Mo-Fr 08:00-16:30,,,,,https://www.theikc.com/,,,,,,,,,,,,,,,,,,,,,,,
11.5890191,48.1817034,node/1942600838,node/1942600838,,,JULe Freimann (3-6 Jahre),,yes,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5294824,48.118605,node/2822727150,node/2822727150,,,Katholischer Kindergarten St. Stephan,,yes,kindergarten,,Mo-Th 07:30-17:00; Fr 07:30-16:00,,,,,,,,,,,,,,+49 89 7692484,,,st-stephan.muenchen@kita.erzbistum-muenchen.de,,https://www.erzbistum-muenchen.de/pfarrei/st-stephan-muenchen/cont/66508,,,,,,,,,
11.5519383,48.117319,node/3508682330,node/3508682330,,,Kinderhaus Königskinder,,yes,kindergarten,,,,,,,https://www.element-i.de/kinderhaeuser/koenigskinder/,,,,,,,,,,,,,,,,,,,,,,,
11.6335717,48.1672059,node/2390804640,node/2390804640,,,Kinderkrippe kiClub Bogenhausen,,yes,kindergarten,,,,,,,https://www.kiclub.de/bogenhausen,,498930707100,,,,,,,,,,,,,,,,,,,,,
11.6325001,48.1222957,node/369534434,node/369534434,,,Kindertagesstätte Polarsonne,,yes,kindergarten,,Mo-Fr 07:30-17:00,,,,,https://www.kinderschutz.de/angebote/kindertageseinrichtungen/einrichtungen/polarsonne/,,+49 89 2317167930,,,,,,,,,,,,,,,,,,,,,
11.5632555,48.2230177,node/1484895090,node/1484895090,,,KITA Thelottstraße,,yes,kindergarten,,Mo-Fr 07:45-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6314464,48.1439036,node/2892303270,node/2892303270,,,Naturkindergarten Bogenhausen,,yes,kindergarten,,,,,,,https://www.naturkindergarten-bogenhausen.de/,,,,,,,,,,,,,,,,,,,,,,,
11.5947239,48.132636,node/1338702173,node/1338702173,,,St.Josefs-Heim - Haus für Kinder,,yes,kindergarten,,Mo-Fr 07:00-18:00,,,,,,,,,,,,,,,,,hausfuerkinder@stjosefsheim.de,,https://stjosefsheim.de/haus-fuer-kinder/,,,,,,,,,
11.4940509,48.134599,node/7274343875,node/7274343875,,,Städtische Kindertagesstätte Camerloherstraße 108,,yes,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4836001,48.1821167,node/366569237,node/366569237,,,Städtischer Kindergarten Gruithuisenstraße 8,,yes,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5458362,48.1216077,node/1321592021,node/1321592021,,,Wichtel Akademie,,yes,kindergarten,,,,,,,,,,,,,,,,,,,,,https://www.wichtel-muenchen.com/standorte/muenchen-sendling/,,,,,,,,,
11.7065929,48.1122188,node/291424303,node/291424303,,,Münchner Stadtbibliothek Waldtrudering,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00; PH off,,wlan,,,,,+49 89 4306372,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-waldtrudering/,,,stb.waldtrudering.kult@muenchen.de,,,,,,
11.5735674,48.1480296,node/6611423174,node/6611423174,,,Fachbibliothek Mathematik und Physik,,yes,library,,Mo-Fr 08:00-22:00; Sa-Su 09:00-18:00,,yes,,,https://www.ub.uni-muenchen.de/bibliotheken/bibs-a-bis-z/1600/index.html,,+49 89 2180-4501,,,,,,,,,,,,,,,bmmp@ub.uni-muenchen.de,+49 89 2180-3345,,,,,
11.5570912,48.0855008,node/3273877854,node/3273877854,,,Krankenhausbibliothek Harlaching,,yes,library,,We-Fr 12:30-15:30,,wlan,,,,,+49 89 6210 2244,,,,,,,,,,,,,,,,,,,,,
11.6221657,48.129588,node/301895714,node/301895714,,,Münchner Stadtbibliothek Berg am Laim,,yes,library,,Tu-Fr 10:00-19:00; Sa-Su 10:00-15:00,,wlan,,,,,,,,,,,,+49 89 4311238,,,stb.bergamlaim.kult@muenchen.de,+49 89 432293,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-berg-am-laim,,,,,,,,,
11.619826,48.1516994,node/283161403,node/283161403,,,Münchner Stadtbibliothek Bogenhausen,,yes,library,,"Mo,Tu,Th,Fr 10:00-19:00; We 14:00-19:00",,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-bogenhausen,,,,,,,,,
11.4945663,48.0958408,node/1741354331,node/1741354331,,,Münchner Stadtbibliothek Fürstenried,,yes,library,,Tu-Fr 8:00-22:00; Sa 10:00-15:00; PH off,,wlan,,,,,,,,,,,,+49 89 233 294 60,,,stb.fuerstenried.kult@muenchen.de,,https://www.muenchner-stadtbibliothek.de/,,,,,,,,,
11.582225,48.1142365,node/322657408,node/322657408,,,Münchner Stadtbibliothek Giesing,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00,,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-giesing,,,,,,,,,
11.490761,48.1185988,node/671896561,node/671896561,,,Münchner Stadtbibliothek Hadern,,yes,library,,"Mo,Tu,Th,Fr 10:00-19:00; We 14:00-19:00",,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-hadern,,,,,,,,,
11.5537368,48.111813,node/9160125934,node/9160125934,,,Münchner Stadtbibliothek HP8,,yes,library,,Mo-Su 07:00-23:00,,wlan,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-im-hp8,,+49 89 48098 3313,,,,,,,,,,,,,,,stb.hp8@muenchen.de,,,,,,
11.559648,48.125497,node/307528348,node/307528348,,,Münchner Stadtbibliothek Isarvorstadt,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00,,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-isarvorstadt,,,,,,,,,
11.5034358,48.1364024,node/2203029604,node/2203029604,,,Münchner Stadtbibliothek Laim,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00,,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-laim,,,,,,,,,
11.5648447,48.151772,node/1567305499,node/1567305499,,,Münchner Stadtbibliothek Maxvorstadt,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00,,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/,,,,,,,,,
11.5290142,48.1817693,node/198200532,node/198200532,,,Münchner Stadtbibliothek Moosach,,yes,library,,"Mo,Tu,Th,Fr 10:00-19:00; We 14:00-19:00",,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-moosach,,,,,,,,,
11.6441307,48.1018265,node/348051346,node/348051346,,,Münchner Stadtbibliothek Neuperlach,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00,,wlan,,,,,,,,,,,,+49 89 189368-0,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-neuperlach,,,,,,,,,
11.6146721,48.1176662,node/301219550,node/301219550,,,Münchner Stadtbibliothek Ramersdorf,,yes,library,,Sa 10:00-15:00; Tu-Fr 10:00-19:00,,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-ramersdorf,,,,,,,,,
11.5836786,48.1597198,node/1004038721,node/1004038721,,,Münchner Stadtbibliothek Schwabing,,yes,library,,"Mo,Tu,Th,Fr 10:00-19:00; We 14:00-19:00",Zugang über Lift im Innenhof. Rollstuhlgerechtes WC vorhanden.,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-schwabing,,,,,,,,,
11.5379376,48.1170783,node/238059668,node/238059668,,,Münchner Stadtbibliothek Sendling,,yes,library,,Tu-Fr 10:00-19:00; Sa 10:00-15:00,,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-sendling,,,,,,,,,
11.5448796,48.1364498,node/3316985672,node/3316985672,,,Münchner Stadtbibliothek Westend,,yes,library,,"Mo,Tu,Th,Fr 10:00-19:00; We 14:00-19:00",,wlan,,,,,,,,,,,,,,,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-westend,,,,,,,,,
11.4670297,48.1136955,node/2969428784,node/2969428784,,,Fachbibliothek Chemie und Pharmazie,,yes,library,,"Mo-Fr 08:00-22:00; Sa 09:00-18:00; Su,PH off",,,,,https://www.cup.uni-muenchen.de/de/fakultaet/zentrale-bereiche/bibliothek/,,+49 89 2180-77060,,,,,,,,,,,,,,,,,Campus Library Chemistry and Pharmacy,,,,
11.5786408,48.1497579,node/4472669388,node/4472669388,,,Fachbibliothek Historicum,,yes,library,,Mo-Fr 08:00-22:00; Sa-Su 09:00-18:00; PH off,,,,,https://www.ub.uni-muenchen.de/bibliotheken/bibs-a-bis-z/0900/index.html,,+49 89 2180-5586,,,,,,,,,,,,,,,historicum@ub.uni-muenchen.de,,,,,,
11.564212,48.1582808,node/4472748150,node/4472748150,,,Fachbibliothek Kunstwissenschaften,,yes,library,,"Mo-Fr 08:00-22:00; Sa 09:00-18:00; Su,PH off",,wlan,,,https://www.ub.uni-muenchen.de/bibliotheken/bibs-a-bis-z/0910/index.html,,,,,,,,,,,,,,,,,,,,,,,
11.5810057,48.1513257,node/4472669387,node/4472669387,,,Fachbibliothek Theologie und Philosophie,,yes,library,,Mo-Fr 08:00-22:00; Sa-Su 09:00-18:00; PH off,,wlan,,,https://www.ub.uni-muenchen.de/bibliotheken/bibs-a-bis-z/0100/index.html,,,,,,,,,,,,,,,,,,,,,,,
11.5833287,48.1561216,node/999743176,node/999743176,,,Zentrale Lehrbuchsammlung,,yes,library,,Mo-Fr 08:00-20:00,,,,,https://www.ub.uni-muenchen.de/bibliotheken/bibs-a-bis-z/0050/index.html,,,,,,,,,,,,,,,,,,,,,,,
11.5525138,48.1537985,node/441272363,node/441272363,,,Bibliothek der Hochschule München,,yes,library,,"""I'm den Semesterferien abweichende Zeiten. Kernzeit dann 09-22.""",,,,,https://www.bib.hm.edu/diebibliothek/zentralbibliothek/uebersichtzentralbibliothek/index.de.html,,,,,,,,,,,,,,,,,,,,,,,
11.5677668,48.1488833,node/1237345504,node/1237345504,,,TUM Universitätsbibliothek (Stammgelände),,yes,library,,"Mo-Fr 08:00-22:00; Sa,Su 09:00-22:00",,wlan,,,,,,,,,,,,,,,,,https://www.ub.tum.de/,,,,,,,,,
11.5814913,48.0976819,node/3929292577,node/3929292577,,,Bauernmarkt Harlaching,,yes,marketplace,,We 14:00-18:00,,,,,,,,,,,,,,+49 89 55873450,,,info@muenchner-bauernmaerkte.de,+49 89 55873470,https://www.muenchner-bauernmaerkte.de,,,,,,,,,
11.5969875,48.1841403,node/6372594350,node/6372594350,,,DomagKasino - Markt,,yes,marketplace,,Sa 15:00-17:00,,,,,https://biohof-butz.de/,,,,,,,,,,,,,,,,,,,,,,,
11.6594977,48.1141709,node/8463912514,node/8463912514,,,Metzgerei Wimberger,,yes,marketplace,,Th-Fr 07:00-18:00; Sa 07:00-12:00; PH closed,,,,,,,+49 8121 259697,,,,,,,,,,,,,,,,,,,,,
11.480077,48.0891481,node/9094754869,node/9094754869,,,Wochenmarkt in Fürstenried West,,yes,marketplace,,We 13:00-18:00; Sa 07:00-13:00,,,,,https://www.muenchnerwochenmaerkte.de,,,,,,,,,,,,,,,,,,,,,,,
11.4264372,48.1564108,node/5275673373,node/5275673373,,,Wochenmarkt in Aubing-Ost,,yes,marketplace,,Fr 13:00-18:00,,,,,https://www.muenchnerwochenmaerkte.de/aubing-ost/,,,,,,,,,,,,,,,,,,,,,,,
11.6307892,48.1000602,node/4213355129,node/4213355129,,,Wochenmarkt Perlach,,yes,marketplace,,Sa 07:00-13:00; PH off,,,,,https://www.muenchnerwochenmaerkte.de/maerkte/perlach/,,,,,,,,,,,,,,,,,,,,,,,
11.5978879,48.1837524,node/6291422801,node/6291422801,,,Wochenmarkt bei wagnisART,,yes,marketplace,,Sa[2] 10:00-12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.551187,48.175342,node/3929290143,node/3929290143,,,Flohmarkt an der Parkaue,,yes,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5871319,48.1315019,node/3037313151,node/3037313151,,,Obst-und Gemüsestand,,yes,marketplace,,sunrise-sunset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5959453,48.1102196,node/705170789,node/705170789,,,Wochenmarkt Giesing,,yes,marketplace,,Fr 13:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.594543,48.128593,node/3929291656,node/3929291656,,,Wochenmarkt Haidhausen,,yes,marketplace,,Tu 08:00-12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5355869,48.1971245,node/6784990259,node/6784990259,,,Wochenmarkt Lerchenauer See,,yes,marketplace,,Fr 13:00-18:00,,,,,https://www.muenchnerwochenmaerkte.de/maerkte/lerchenauer-see/,,,,,,,,,,,,,,,,,,,,,,,
11.6916672,48.1328261,node/3963783389,node/3963783389,,,Wochenmarkt Messestadt Riem,,yes,marketplace,,Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
