_id,ADDRESS.ID,ADDRESS.Organisation,ADDRESS.Organisationsbereich,ADDRESS.Bezeichnung,ADDRESS.Strasse,ADDRESS.Hausnummer,ADDRESS.Postleitzahl,ADDRESS.Ort,ADDRESS.c/o (Postanschrift),ADDRESS.Strasse (Postanschrift),ADDRESS.Hausnummer (Postanschrift),ADDRESS.Postfach (Postanschrift),ADDRESS.Postleitzahl (Postanschrift),ADDRESS.Ort (Postanschrift),ADDRESS.Lat,ADDRESS.Lon,SERVICE.ID,ADDRESS.Telefon,ADDRESS.Fax,ADDRESS.Mobilnummer,ADDRESS.E-Mail,ADDRESS.Homepage,ADDRESS.Offnungszeiten (Text),ADDRESS.Erreichbarkeit,ADDRESS.Kfz-Parkplatze fur Behinderte,ADDRESS.Hilfen fur Gehbehinderte,ADDRESS.Hilfen fur Sehbehinderte,ADDRESS.Hilfen fur gehorlose und schwerhorige Menschen,ADDRESS.Barrierefreiheit (Anmerkung),SERVICE.Bezeichnung,SERVICE.Anzeigename,SERVICE.Beschreibung,SERVICE.Kurzbeschreibung,Schlagworte,Dokumente & Links,Angebot
149,1064595,,,"Behindertenparkplatz ""Brienner Straße 50""",,,,,,,,,,,48.147366979760065,11.55998388719881,1064596,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Volkstheater - Anzahl: 3 - zeitliche Einschränkung: 18.00-23.00 Uhr,,,,
150,1064599,,,"Behindertenparkplatz ""Buschingstraße 13""",,,,,,,,,,,48.14349729182833,11.617146859717282,1064600,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,U-Bahnhof Böhmerwaldplatz - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
151,1064603,,,"Behindertenparkplatz ""Carl-Wery-Straße 34""",,,,,,,,,,,48.0888302494955,11.64502970023863,1064604,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,S-/U-Bahnhof Neuperlach Süd - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
152,1064605,,,"Behindertenparkplatz ""Charles-de-Gaulle-Straße 4""",,,,,,,,,,,48.102276175394174,11.643809445574655,1064606,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Vertrauensärztliche Dienststelle - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 7.00-19.00 Sa 8.00-13.00 bis 3 Stunden</p>
",,,,
153,1064607,,,"Behindertenparkplatz ""Christophstraße 12""",,,,,,,,,,,48.141386925890856,11.585572035996794,1064608,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Bayerisches Rotes Kreuz - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
154,1064609,,,"Behindertenparkplatz ""Claude-Lorrain-Straße 24""",,,,,,,,,,,48.11984801110784,11.56971463120293,1064610,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Schyrenbad - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
155,1064611,,,"Behindertenparkplatz ""Claudius-Keller-Straße ggü. 64""",,,,,,,,,,,48.11821169616078,11.608919938148162,1064612,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-Bahnhof Karl-Preis-Platz (Nordseite) - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
156,1064615,,,"Behindertenparkplatz ""Cosimastraße 5""",,,,,,,,,,,48.154251327532904,11.628887825991288,1064616,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Cosimabad (Zufahrtsstraße) - Anzahl: 3 - zeitliche Einschränkung: 8.00-18.00 Uhr,,,,
157,1064617,,,"Behindertenparkplatz ""Dachauer Straße 90""",,,,,,,,,,,48.150773108309224,11.558194235500016,1064618,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Städtisches Gesundheitsamt - Anzahl: 2 - zeitliche Einschränkung: bis 2 Stunden,,,,
158,1064621,,,"Behindertenparkplatz ""Dachauer Straße 419""",,,,,,,,,,,48.180293970329956,11.51257006153705,1064622,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Apotheke, Banken, Geschäfte - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-19.00 Uhr Sa werktags 8.00-14.00 Uhr",,,,
159,1064623,,,"Behindertenparkplatz ""Daiserstraße 37""",,,,,,,,,,,48.118479963666566,11.54375704987509,1064624,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-17.00 Uhr,,,,
160,1064625,,,"Behindertenparkplatz ""Damenstiftstraße 12""",,,,,,,,,,,48.13671540835229,11.568586380410903,1064626,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Städtischer Bestattungsdienst - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
161,1064627,,,"Behindertenparkplatz ""Dantestraße 8""",,,,,,,,,,,48.166736121241634,11.527573811678261,1064628,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Dantebad, Seniorenheim - Anzahl: 1 - zeitliche Einschränkung: keine",,,,
162,1064631,,,"Behindertenparkplatz ""Denninger Straße 44""",,,,,,,,,,,48.14894761077843,11.614552975951911,1064632,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Chirurgische Privatklinik Bogenhausen - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr 9.00-20.00 Uhr Sa 9.00-12.00 Uhr,,,,
163,1064633,,,"Behindertenparkplatz ""Deroystraße 4""",,,,,,,,,,,48.14571193837981,11.546022304334107,1064634,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Finanzämter - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
164,1064635,,,"Behindertenparkplatz ""Dillwächterstraße 7""",,,,,,,,,,,48.132588835527876,11.52552219174487,1064636,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sozialbürgerhaus - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
165,1064637,,,"Behindertenparkplatz ""Dollmannstraße ggü. 19""",,,,,,,,,,,48.11935418306208,11.577213415743381,1064638,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum (Kolumbusstraße 33) - Anzahl: 2 - zeitliche Einschränkung: davon 1 nur Mo-Fr werktags 9.00-17.00 Uhr,,,,
166,1064639,,,"Behindertenparkplatz ""Donnersbergerstraße 5""",,,,,,,,,,,48.15209886030498,11.532942830586492,1064640,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxen, Apotheke, Geschäfte - Anzahl: 2 - zeitliche Einschränkung: werktags 8.00-20.00 Uhr</p>
",,,,
167,1064643,,,"Behindertenparkplatz ""Ebenböckstraße 15""",,,,,,,,,,,48.14580460639728,11.461172587591273,1064644,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
168,1064645,,,"Behindertenparkplatz ""Edmund-Rumpler-Straße 13""",,,,,,,,,,,48.194141752166914,11.612667835608583,1064646,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Besucherparkplätze (Nordseite, östlich) - Anzahl: 2 - zeitliche Einschränkung: keine",,,,
169,1064647,,,"Behindertenparkplatz ""Ehrwalder Straße 87a""",,,,,,,,,,,48.11632953126928,11.503330040470868,1064648,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,U-Bahnhof Holzapfelkreuth (östlich Fürstenrieder Straße) - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
170,1064649,,,"Behindertenparkplatz ""Eichstätter Straße 2""",,,,,,,,,,,48.131844965190226,11.52071945973605,1064650,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Kraftfahrzeugzulassung, Fahrerlaubnisbehörde (Privatgrund) - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 9.00-14.00 Uhr</p>
",,,,
171,1064651,,,"Behindertenparkplatz ""Einsteinstraße 127""",,,,,,,,,,,48.136274105476495,11.608675519592202,1064652,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxen - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr,,,,
172,1064653,,,"Behindertenparkplatz ""Einsteinstraße 5""",,,,,,,,,,,48.1358032159276,11.601182034911835,1064654,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"U-Bahnhof Max-Weber-Platz, Klinikum rechts der Isar (Nordseite, vor dem Max-Weber-Platz) - Anzahl: 1 - zeitliche Einschränkung: 8.00-19.00 Uhr",,,,
173,1064657,,,"Behindertenparkplatz ""Einsteinstraße 74""",,,,,,,,,,,48.135538387747154,11.603924928258051,1064658,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Friedhof - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
174,1064659,,,"Behindertenparkplatz ""Elritzenstraße 27""",,,,,,,,,,,48.1248391708032,11.662728207484832,1064660,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,AOK Bayern - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-17.00 Uhr bis 1 Stunde,,,,
175,1064661,,,"Behindertenparkplatz ""Emil-Riedel-Straße 3""",,,,,,,,,,,48.145895524497185,11.593961561613403,1064662,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
176,1064663,,,"Behindertenparkplatz ""Englschalkinger Straße 77""",,,,,,,,,,,48.15390803888271,11.62425339075045,1064664,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Klinikum Bogenhausen - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
177,1064665,,,"Behindertenparkplatz ""Entenbachstraße 25""",,,,,,,,,,,48.1231533537499,11.57829044988783,1064666,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Altenheim - Anzahl: 2 - zeitliche Einschränkung: 7.00-23.00 Uhr bis 3 Stunden,,,,
178,1064667,,,"Behindertenparkplatz ""Erhardtstraße 38""",,,,,,,,,,,48.13221008807654,11.584577717221908,1064668,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Deutsches Patent- und Markenamt - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr</p>
",,,,
179,1064669,,,"Behindertenparkplatz ""Erika-Cremer-Straße 5""",,,,,,,,,,,48.131421397803315,11.692932810692687,1064670,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Wohngebiet - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
180,1064671,,,"Behindertenparkplatz ""Ettstraße ggü. 2""",,,,,,,,,,,48.139007869973526,11.570764057592948,1064672,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Fußgängerzone, Polizeipräsidium - Anzahl: 3 - zeitliche Einschränkung: keine",,,,
181,1064673,,,"Behindertenparkplatz ""Falkenstraße 20""",,,,,,,,,,,48.12250071286696,11.579350205518546,1064674,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Altenheim - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
182,1064675,,,"Behindertenparkplatz ""Fallmerayerstraße 2""",,,,,,,,,,,48.16074946475959,11.573217626532747,1064676,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Jugendcafe für behinderte Jugendliche - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
183,1064677,,,"Behindertenparkplatz ""Fellererplatz 2""",,,,,,,,,,,48.076842660685436,11.51787479962685,1064678,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf (Südseite) - Anzahl: 2 - zeitliche Einschränkung: 7.00-18.00 Uhr,,,,
184,1064679,,,"Behindertenparkplatz ""Forstenrieder Allee 55""",,,,,,,,,,,48.09529850789548,11.498182485603294,1064680,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-Bahnhof Forstenrieder Allee, Arztpraxen - Anzahl: 4 - zeitliche Einschränkung: keine</p>
",,,,
185,1064681,,,"Behindertenparkplatz ""Frankenthaler Straße 9""",,,,,,,,,,,48.110200669185744,11.597787629596288,1064682,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Behörden - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
186,1064683,,,"Behindertenparkplatz ""Franziskanerstraße 6""",,,,,,,,,,,48.12782585084795,11.593405253750593,1064684,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Flüchtlingsamt - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
187,1064685,,,"Behindertenparkplatz ""Freihamer Weg 73""",,,,,,,,,,,48.153445948662295,11.41012733658067,1064686,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Aubinger Friedhof - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
188,1064687,,,"Behindertenparkplatz ""Friedrichshafener Straße 8""",,,,,,,,,,,48.14867409326329,11.440567509508151,1064688,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,BRK Seniorenheim (Südseite) - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
189,1064689,,,"Behindertenparkplatz ""Friedrichshafener Straße 11""",,,,,,,,,,,48.14798008367943,11.442107066881146,1064690,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Ärzte, Bürgerhaus, Geschäfte - Anzahl: 2 - zeitliche Einschränkung: keine",,,,
190,1064693,,,"Behindertenparkplatz ""Fritz-Schäffer-Straße 26""",,,,,,,,,,,48.10351136111099,11.64773508543236,1064694,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Deutsche Rentenversicherung - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr 8.00-18.00 Uhr,,,,
191,1064695,,,"Behindertenparkplatz ""Führichstraße 43""",,,,,,,,,,,48.11770884749709,11.614484127141495,1064696,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Stadtbücherei - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr 10.00-19.00 Uhr,,,,
192,1064703,,,"Behindertenparkplatz ""Schlierseestraße 75""",,,,,,,,,,,48.11118438468783,11.594919552067338,1064704,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Giesinger Gesundheits-Zentrum - Anzahl: 3 - zeitliche Einschränkung: keine</p>
",,,,
193,1064705,,,"Behindertenparkplatz ""Gilmstraße 52""",,,,,,,,,,,48.11951180345848,11.507187783277546,1064706,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Westpark - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
194,1064707,,,"Behindertenparkplatz ""Goethestraße 69""",,,,,,,,,,,48.131501567399546,11.55852726819291,1064708,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Kinderklinik - Anzahl: 3 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
195,1064709,,,"Behindertenparkplatz ""Gollierstraße 4""",,,,,,,,,,,48.13571492369508,11.546943325316958,1064710,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
196,1064713,,,"Behindertenparkplatz ""Gollierstraße 75""",,,,,,,,,,,48.13638937502896,11.53121085223395,1064714,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Altenheim - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
197,1064715,,,"Behindertenparkplatz ""Gotthardstraße 47""",,,,,,,,,,,48.135272061862196,11.503886556631068,1064716,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Geschäfte - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
198,1064717,,,"Behindertenparkplatz ""Gräfelfinger Straße 59""",,,,,,,,,,,48.1167620350189,11.492185159534511,1064718,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxen - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
199,1064719,,,"Behindertenparkplatz ""Gravelottestraße 8""",,,,,,,,,,,48.12753720647928,11.600869799841872,1064720,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxen - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-19.00 Uhr</p>
",,,,
200,1064721,,,"Behindertenparkplatz ""Guardinistraße 89""",,,,,,,,,,,48.11841395029309,11.489502831755125,1064722,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"U-Bahnhof Haderner Stern, Geschäfte - Anzahl: 2 - zeitliche Einschränkung: keine",,,,
201,1064723,,,"Behindertenparkplatz ""Guardinistraße 135""",,,,,,,,,,,48.118566455329535,11.486385304115073,1064724,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Praxis für Physiotherapie - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr bis 2 Stunden,,,,
202,1064725,,,"Behindertenparkplatz ""Gulbranssonstraße ggü. 47""",,,,,,,,,,,48.08207840964282,11.504478150555453,1064726,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Einkaufszentrum - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr Sa werktags 9.00-14.00 Uhr bis 2 Stunden</p>
",,,,
203,1064727,,,"Behindertenparkplatz ""Gunezrainerstraße 7""",,,,,,,,,,,48.16002951038058,11.59167933964068,1064728,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Katholische Akademie (nördlich Mandlstraße 23) - Anzahl: 2 - zeitliche Einschränkung: 9.00-19.00 Uhr</p>
",,,,
204,1064729,,,"Behindertenparkplatz ""Harlachinger Straße ggü. 1a""",,,,,,,,,,,48.110655109502424,11.572900090666948,1064730,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Fußballstadion - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
205,1064731,,,"Behindertenparkplatz ""Harlachinger Straße 51""",,,,,,,,,,,48.104142071953746,11.566408143420995,1064732,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Orthopädische Klinik - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
206,1064733,,,"Behindertenparkplatz ""Heckscherstraße 9""",,,,,,,,,,,48.17234927667618,11.585080967263368,1064734,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Klinik - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr 7.00-16.00 Uhr,,,,
207,1064735,,,"Behindertenparkplatz ""Heimeranstraße 70""",,,,,,,,,,,48.133624013983926,11.534561161437928,1064736,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxen - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
208,1064737,,,"Behindertenparkplatz ""Heinrich-Wieland-Straße 16""",,,,,,,,,,,48.118072065780105,11.633445928607456,1064738,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Michaelibad (westlich u. östlich der Rampe U-Bahnhof) - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
209,1064739,,,"Behindertenparkplatz ""Herkomerplatz 2""",,,,,,,,,,,48.1506550509328,11.608835158769573,1064740,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Geschäfte - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
210,1064747,,,"Behindertenparkplatz ""Herzog-Wilhelm-Straße bei Sendlinger Tor""",,,,,,,,,,,48.13393914510478,11.568105787196775,1064748,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
allgemeiner Bedarf - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
211,1064749,,,"Behindertenparkplatz ""Heßstraße 76""",,,,,,,,,,,48.1529923270577,11.562341637306504,1064750,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Orthopädiefach-geschäft - Anzahl: 1 - zeitliche Einschränkung: Mo-Do werktags 8.00-18.00 Uhr Fr werktags 8.00-14.00 Uhr,,,,
212,1064751,,,"Behindertenparkplatz ""Hiltenspergerstraße 72""",,,,,,,,,,,48.165166746585456,11.566412353752895,1064752,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 9.00-20.00 Uhr,,,,
213,1064753,,,"Behindertenparkplatz ""Himbselstraße 2""",,,,,,,,,,,48.14366024022622,11.59129835516562,1064754,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Nationalmuseum - Anzahl: 1 - zeitliche Einschränkung: 9.00-17.00 Uhr,,,,
214,1064755,,,"Behindertenparkplatz ""Hirschgartenallee 38""",,,,,,,,,,,48.153826055691226,11.507175547419909,1064756,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxis - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-19.00 Uhr Sa werktags 8.00-14.00 Uhr,,,,
215,1064759,,,"Behindertenparkplatz ""Hohenzollernstraße 44""",,,,,,,,,,,48.15999660278717,11.580032188534451,1064760,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Geschäfte (Nordseite, westlich Friedrichstraße) - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.30-18.00 Uhr",,,,
216,1064761,,,"Behindertenparkplatz ""Hohenzollernstraße 128""",,,,,,,,,,,48.161197120328914,11.56785719289508,1064762,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-Bahnhof, Geschäfte - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
217,1064763,,,"Behindertenparkplatz ""Homerstraße 3""",,,,,,,,,,,48.167388989361314,11.53218578578906,1064764,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Dantebad - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
218,1064765,,,"Behindertenparkplatz ""Hugo-Troendle-Straße 53""",,,,,,,,,,,48.17845780069095,11.514335522493928,1064766,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Sozialzentrum Moosach - Anzahl: 2 - zeitliche Einschränkung: 8.00-19.00 Uhr</p>
",,,,
219,1064767,,,"Behindertenparkplatz ""Ickstattstraße 30""",,,,,,,,,,,48.12773067605633,11.573322944400784,1064768,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Orthopädisches Schuhfachwerk - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 7.30-18.00 Uhr,,,,
220,1064769,,,"Behindertenparkplatz ""Institutstraße 12""",,,,,,,,,,,48.14640509406263,11.456906341801485,1064770,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxen - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
221,1064771,,,"Behindertenparkplatz ""Isartalstraße 42""",,,,,,,,,,,48.119807468019246,11.560178659578144,1064772,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Adventgemeinde - Anzahl: 1 - zeitliche Einschränkung: Sa 7.00-22.00 Uhr,,,,
222,1064773,,,"Behindertenparkplatz ""Isenschmidstraße 19""",,,,,,,,,,,48.09055074991047,11.55638727364861,1064774,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Ärztehaus - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-20.00 Uhr</p>
",,,,
223,1064775,,,"Behindertenparkplatz ""Jahnstraße 38""",,,,,,,,,,,48.12770617044373,11.569158768153242,1064776,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Münchner Mädchen e.V. - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags,,,,
224,1064777,,,"Behindertenparkplatz ""Josef-Retzer-Straße 47""",,,,,,,,,,,48.14383659690157,11.4615022293285,1064778,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxis - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 7.00-18.00 Uhr,,,,
225,1064779,,,"Behindertenparkplatz ""Josef-Retzer-Straße 57""",,,,,,,,,,,48.14476075594196,11.46008158846452,1064780,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Krankengymnastik - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr,,,,
226,1064781,,,"Behindertenparkplatz ""Josephsburgstraße 8""",,,,,,,,,,,48.12834007032465,11.62707933339189,1064782,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Berg-Bad, Massagepraxis - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr 7.00-19.00 Uhr",,,,
227,1064783,,,"Behindertenparkplatz ""Josephsburgstraße ggü. 40""",,,,,,,,,,,48.12620898516089,11.632783644174989,1064784,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,U-Bahnhof Josephsburg (gegenüber) - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
228,1064785,,,"Behindertenparkplatz ""Kaiser-Ludwig-Platz 6""",,,,,,,,,,,48.13188084796696,11.555427352907191,1064786,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxis - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr 8.00-18.00 Uhr,,,,
